Time (ns),Total E x (V/m),Total E y (V/m),Total E z (V/m)
0.414002638,4.52548861e-08,-0.226340145,0.223525614
0.415002643,4.89391816e-08,-0.244090617,0.241129979
0.416002649,5.44655698e-08,-0.261388063,0.258288205
0.417002655,5.99919545e-08,-0.278134793,0.274903536
0.41800266,6.36763033e-08,-0.294232458,0.290878534
0.419002666,6.73606522e-08,-0.309582531,0.306115627
0.420002672,7.28870404e-08,-0.324086934,0.32051757
0.421002677,7.47292432e-08,-0.337648332,0.333987981
0.422002683,7.28872607e-08,-0.350170881,0.346431851
0.423002688,6.55191172e-08,-0.361560643,0.357756108
0.424002694,5.99930132e-08,-0.371726215,0.367870092
0.4250027,6.36773052e-08,-0.380579174,0.376686215
0.426002705,7.10457826e-08,-0.388034672,0.384120345
0.427002711,7.84143168e-08,-0.394012034,0.390092522
0.428002717,8.39407619e-08,-0.398435235,0.394527286
0.429002722,8.02568039e-08,-0.401233435,0.397354364
0.430002728,6.9204475e-08,-0.402341545,0.398509204
0.431002734,5.63100571e-08,-0.401700675,0.397933364
0.432002739,4.89417999e-08,-0.399258763,0.395575166
0.433002745,4.52577851e-08,-0.394970894,0.391389996
0.43400275,4.15738803e-08,-0.388799757,0.38534078
0.435002756,3.60479397e-08,-0.380716085,0.377398461
0.436002762,2.49957246e-08,-0.370699078,0.367542207
0.437002767,1.76274693e-08,-0.358736843,0.355760038
0.438002773,1.94693932e-08,-0.3448264,0.342048883
0.439002779,2.31534081e-08,-0.328974307,0.326415032
0.440002784,2.4074426e-08,-0.311196625,0.308874309
0.44100279,1.30220714e-08,-0.291519254,0.289452165
0.442002795,-5.39856604e-09,-0.269978017,0.268183887
0.443002829,-2.65823985e-08,-0.246618807,0.245114774
0.444002834,-4.5924196e-08,-0.221497566,0.220300034
0.44500284,-6.06607884e-08,-0.194680318,0.19380489
0.446002846,-7.26341867e-08,-0.166243091,0.165704444
0.447002851,-8.46075352e-08,-0.136271879,0.136083663
0.448002857,-1.00265062e-07,-0.104862221,0.105036989
0.449002863,-1.19606852e-07,-0.072119087,0.0726681873
0.450002868,-1.42632942e-07,-0.0381569453,0.0390904322
0.451002874,-1.67501184e-07,-0.00309901056,0.00442556059
0.45200288,-1.93290418e-07,0.032922972,-0.0311961658
0.453002885,-2.20921578e-07,0.0697693825,-0.0676366612
0.454002891,-2.52236816e-07,0.10729304,-0.10475035
0.455002896,-2.85394066e-07,0.145339772,-0.142384723
0.456002902,-3.13025168e-07,0.183749124,-0.18038106
0.457002908,-3.33288e-07,0.222354889,-0.218574926
0.458002913,-3.46182588e-07,0.260985821,-0.256796926
0.459002919,-3.60919216e-07,0.299466521,-0.294873565
0.460002925,-3.86708393e-07,0.337618083,-0.332627833
0.46100293,-4.23550006e-07,0.375258863,-0.36988005
0.462002936,-4.56707539e-07,0.412205368,-0.406448662
0.463002942,-4.82496716e-07,0.448273242,-0.442151248
0.464002947,-5.04601587e-07,0.483278006,-0.47680524
0.465002953,-5.26706344e-07,0.517036021,-0.510228932
0.466002958,-5.59863565e-07,0.54936564,-0.542242587
0.467002992,-6.04073193e-07,0.5800879,-0.572669148
0.46800297,-6.59335285e-07,0.609027565,-0.601335108
0.469003003,-7.18281456e-07,0.636013985,-0.628071666
0.470002981,-7.51438563e-07,0.660882235,-0.652715623
0.471003014,-7.55122414e-07,0.683473825,-0.675110221
0.472002992,-7.36701622e-07,0.703637898,-0.695106089
0.473003026,-7.10912673e-07,0.721231937,-0.712562263
0.474003004,-6.92492222e-07,0.736122847,-0.727346897
0.475003037,-6.88808257e-07,0.748187423,-0.73933804
0.476003015,-7.03544742e-07,0.75731349,-0.74842459
0.477003048,-7.21965193e-07,0.763400555,-0.754507184
0.478003026,-7.36701281e-07,0.766360641,-0.757498562
0.479003059,-7.29332555e-07,0.766118586,-0.757324517
0.480003037,-6.92490858e-07,0.762613297,-0.753924489
0.481003071,-6.48281002e-07,0.755797803,-0.747252047
0.482003049,-6.1512344e-07,0.745639861,-0.737275064
0.483003082,-6.077546e-07,0.73212254,-0.723976731
0.48400306,-6.07753805e-07,0.715244472,-0.707355499
0.485003093,-5.89332103e-07,0.695019901,-0.687425494
0.486003071,-5.37753067e-07,0.671479166,-0.664216697
0.487003105,-4.45648709e-07,0.644668996,-0.637775242
0.488003082,-3.31439708e-07,0.614652038,-0.608163059
0.489003116,-2.22756967e-07,0.581507385,-0.575458288
0.490003094,-1.41705215e-07,0.545330107,-0.539754689
0.491003127,-7.90739207e-08,0.50623101,-0.501161814
0.492003105,-1.09160823e-08,0.464336455,-0.459804654
