Time (ns),Total E x (V/m),Total E y (V/m),Total E z (V/m)
0.481003071,-1.8964721e-07,0.242548734,-0.2440826
0.482003049,-2.8543505e-07,0.206728667,-0.208862826
0.483003082,-3.55433997e-07,0.169653922,-0.172398195
0.48400306,-3.95959916e-07,0.13141571,-0.13477838
0.485003093,-4.14381276e-07,0.0921106264,-0.0960984379
0.486003071,-4.40170908e-07,0.0518404171,-0.0564585067
0.487003105,-5.10170196e-07,0.0107117277,-0.0159635954
0.488003082,-6.13326677e-07,-0.0311641935,0.0252767447
0.489003116,-7.27535564e-07,-0.0736718178,0.0671487376
0.490003094,-8.19639695e-07,-0.116691686,0.109534718
0.491003127,-8.82270911e-07,-0.160100788,0.152313501
0.492003105,-9.33849776e-07,-0.203772888,0.19536072
0.493003138,-1.00384932e-06,-0.247578979,0.238549232
0.494003116,-1.11069005e-06,-0.291387588,0.281749487
0.49500315,-1.2433195e-06,-0.335065305,0.324829936
0.496003127,-1.35752839e-06,-0.378477126,0.367657542
0.497003161,-1.41647558e-06,-0.421487093,0.410098195
